adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,theaters,total_gross,year
,"$6,653,600",$5 million,9/13,3D Entertainment,IMAX,Sea Rex 3D: Journey to a Prehistoric World,5/28,147,Unrated,"May 28, 2010",,3D,14,"$6,096,582",2010
"$3,292,300","$6,121,400",$42 million,2/3,Relativity,Western,The Warrior's Way,12/3,148,R,"December 3, 2010",1 hrs. 40 min.,Rela.,"1,622","$5,666,340",2010
"$952,200","$5,609,200",,3/3,Music Box Films,Foreign,The Girl Who Kicked the Hornet's Nest,10/29,149,R,"October 29, 2010",2 hrs. 28 min.,MBox,208,"$5,190,196",2010
"$133,400","$5,606,700",,12/2,Magnolia,Foreign,I Am Love,6/18,150,R,"June 18, 2010",2 hrs. 0 min.,Magn.,166,"$5,005,465",2010
"$224,000","$5,335,400",,12/9,Samuel Goldwyn,Drama,Mao's Last Dancer,8/20,151,PG,"August 20, 2010",2 hrs. 7 min.,Gold.,137,"$4,817,770",2010
"$104,200","$4,853,600",$15 million,10/7,Anchor Bay Films,Comedy / Drama,Solitary Man,5/21,152,R,"May 21, 2010",1 hrs. 30 min.,Anch.,177,"$4,360,548",2010
"$42,800","$4,675,200",$2 million,5/5,Sony Classics,Documentary,Inside Job,10/8,153,PG-13,"October 8, 2010",2 hrs. 0 min.,SPC,250,"$4,312,735",2010
"$128,600","$4,646,200",,5/27,Focus Features,Comedy / Drama,Greenberg,3/19,154,R,"March 19, 2010",1 hrs. 47 min.,Focus,186,"$4,234,170",2010
"$129,700","$4,456,000",$3 million,10/21,Sony Classics,Comedy / Drama,Please Give,4/30,155,R,"April 30, 2010",1 hrs. 30 min.,SPC,272,"$4,033,574",2010
"$2,115,200","$4,373,000",,5/6,Fox Searchlight,Foreign,My Name is Khan,2/12,156,PG-13,"February 12, 2010",2 hrs. 25 min.,FoxS,125,"$4,018,771",2010
"$1,720,800","$4,109,800","$500,000",4/8,Samuel Goldwyn,Drama,To Save a Life,1/22,157,PG-13,"January 22, 2010",2 hrs. 0 min.,Gold.,441,"$3,777,210",2010
"$876,000","$3,912,000",$10 million,6/3,Apparition,Drama,The Runaways,3/19,158,R,"March 19, 2010",1 hrs. 49 min.,App.,244,"$3,573,673",2010
"$187,400","$3,628,800",,11/4,Producers Distribution Agency,Documentary,Exit Through the Gift Shop,4/16,159,R,"April 16, 2010",1 hrs. 27 min.,PDA,46,"$3,291,250",2010
"$288,700","$3,539,300",,12/2,Rogue Pictures,Documentary,Catfish,9/17,160,PG-13,"September 17, 2010",1 hrs. 34 min.,Rog.,143,"$3,237,343",2010
"$120,800","$3,525,200",$8 million,5/26,Sony Classics,Drama,Another Year,12/29,161,PG-13,"December 29, 2010",2 hrs. 9 min.,SPC,236,"$3,205,706",2010
"$179,600","$3,520,300",$22 million,2/10,Sony Classics,Romance,You Will Meet a Tall Dark Stranger,9/22,162,R,"September 22, 2010",1 hrs. 38 min.,SPC,402,"$3,248,246",2010
"$980,000","$3,375,900",$14 million,7/15,Sony Classics,Drama,Chloe,3/26,163,R,"March 26, 2010",1 hrs. 36 min.,SPC,350,"$3,075,255",2010
"$180,400","$3,273,700",,9/16,IFC,Documentary,Joan Rivers: A Piece of Work,6/11,164,R,"June 11, 2010",1 hrs. 24 min.,IFC,115,"$2,930,687",2010
"$1,195,300","$3,126,900",$3 million,7/1,Vivendi Entertainment,Drama,Letters to God,4/9,165,PG,"April 9, 2010",1 hrs. 50 min.,Viv.,897,"$2,848,578",2010
"$1,259,600","$2,803,000",$1.6 million,11/18,Freestyle Releasing,Drama,N'Secure,10/15,166,R,"October 15, 2010",1 hrs. 49 min.,Free,486,"$2,595,644",2010
"$125,400","$2,651,800",$15 million,12/16,Fox Searchlight,Drama / Thriller,Never Let Me Go,9/15,167,R,"September 15, 2010",1 hrs. 44 min.,FoxS,232,"$2,434,652",2010
,"$2,595,300",,6/29,Summit Entertainment,Romance,Twilight/New Moon Combo (one-night-only),6/29,168,PG-13,"June 29, 2010",4 hrs. 10 min.,Sum.,"2,037","$2,385,237",2010
"$41,700","$2,451,800",$17 million,5/12,Sony Classics,Animation,The Illusionist (2010),12/25,169,PG,"December 25, 2010",1 hrs. 22 min.,SPC,206,"$2,231,474",2010
"$58,100","$2,446,500",$5 million,4/7,Lionsgate,Drama,Rabbit Hole,12/17,170,PG-13,"December 17, 2010",1 hrs. 32 min.,LGF,131,"$2,229,058",2010
"$178,200","$2,280,500",$13 million,7/1,Sony Classics,Foreign,A Prophet (Un prophète),2/26,171,R,"February 26, 2010",2 hrs. 30 min.,SPC,83,"$2,087,720",2010
"$121,500","$2,222,600",$13 million,4/14,Roadside Attractions,Comedy,"I Love You, Phillip Morris",12/3,172,R,"December 3, 2010",1 hrs. 40 min.,RAtt.,100,"$2,037,459",2010
"$190,300","$2,003,100",$7.3 million,8/12,Samuel Goldwyn,Crime Thriller,Harry Brown,4/30,173,R,"April 30, 2010",1 hrs. 43 min.,Gold.,67,"$1,818,681",2010
"$251,600","$1,967,900",$14 million,10/14,Warner Bros.,Comedy,Flipped,8/6,174,PG,"August 6, 2010",1 hrs. 30 min.,WB,442,"$1,755,212",2010
"$128,600","$1,959,000",$7 million,3/3,Focus Features,Comedy / Drama,Somewhere,12/22,175,R,"December 22, 2010",1 hrs. 38 min.,Focus,83,"$1,785,645",2010
"$81,800","$1,954,700",$22 million,12/30,Overture Films,Drama / Thriller,Stone,10/8,176,R,"October 8, 2010",1 hrs. 45 min.,Over.,125,"$1,810,078",2010
"$48,800","$1,813,900",,10/21,Sony Classics,Foreign,Coco Chanel & Igor Stravinsky,6/11,177,R,"June 11, 2010",1 hrs. 55 min.,SPC,74,"$1,621,226",2010
"$74,300","$1,792,600",,11/11,IFC,Romance,Cairo Time,8/6,178,PG,"August 6, 2010",1 hrs. 28 min.,IFC,76,"$1,603,616",2010
"$1,053,100","$1,788,200",,6/24,Reliance Big Pictures,Romance,Kites,5/21,179,Unrated,"May 21, 2010",2 hrs. 10 min.,Relbig.,207,"$1,643,486Domestic Lifetime Gross: $1,685,269",2010
"$933,300","$1,647,900",,7/11,UTV Communications,Drama,Raajneeti,6/4,180,Unrated,"June 4, 2010",2 hrs. 58 min.,UTV,124,"$1,514,558",2010
"$559,500","$1,620,300",$10 million,7/15,Roadside Attractions,Drama,The Joneses,4/16,181,R,"April 16, 2010",1 hrs. 35 min.,RAtt.,217,"$1,475,746",2010
"$57,000","$1,573,700",,12/9,Weinstein Company,Drama,Nowhere Boy,10/8,182,R,"October 8, 2010",1 hrs. 38 min.,Wein.,215,"$1,457,248",2010
"$39,100","$1,491,400",,12/5,National Geographic Entertainment,Documentary,Restrepo,6/25,183,R,"June 25, 2010",1 hrs. 34 min.,NGE,52,"$1,330,894",2010
"$704,700","$1,445,700",,9/30,Eros,Foreign / Action,Dabangg,9/10,184,Unrated,"September 10, 2010",2 hrs. 35 min.,Eros,68,"$1,288,549",2010
"$46,900","$1,399,900",$42 million,10/21,Sony Classics,Comedy,Micmacs,5/28,185,R,"May 28, 2010",1 hrs. 45 min.,SPC,52,"$1,262,079",2010
"$704,900","$1,299,300",,5/20,Eros,Comedy,Housefull,4/30,186,Unrated,"April 30, 2010",2 hrs. 15 min.,Eros,82,"$1,183,658",2010
"$47,200","$1,229,000",$7 million,10/21,Sony Classics,Drama,Mother and Child,5/7,187,R,"May 7, 2010",2 hrs. 5 min.,SPC,119,"$1,110,509",2010
"$676,500","$1,222,700",,11/25,Eros,Foreign,Golmaal 3,11/5,188,Unrated,"November 5, 2010",2 hrs. 35 min.,Eros,86,"$1,132,192",2010
"$40,600","$1,197,000",,4/14,Sony Classics,Drama,Made in Dagenham,11/19,189,R,"November 19, 2010",1 hrs. 53 min.,SPC,89,"$1,095,369",2010
"$53,800","$1,168,600",,8/8,Screen Media,Drama,La Mission,4/9,190,R,"April 9, 2010",1 hrs. 57 min.,Scre.,47,"$1,062,941",2010
"$582,900","$1,165,600",,1/20,UTV Communications,Foreign,Tees Maar Khan,12/22,191,Unrated,"December 22, 2010",2 hrs. 15 min.,UTV,108,"$1,076,443",2010
"$69,500","$1,165,300",,3/17,Sony Classics,Crime Drama,Animal Kingdom,8/13,192,R,"August 13, 2010",1 hrs. 52 min.,SPC,61,"$1,044,039",2010
"$37,300","$1,144,400",$12.5 million,4/7,ATO Pictures,Thriller,Casino Jack,12/17,193,R,"December 17, 2010",1 hrs. 48 min.,ATO,60,"$1,042,959",2010
"$561,700","$1,138,400",,5/13,IndustryWorks,Sports Drama,The Perfect Game,4/16,194,PG,"April 16, 2010",1 hrs. 58 min.,IW,417,"$1,037,071",2010
"$112,500","$1,133,400",,11/11,Lionsgate,Thriller,Buried,9/24,195,R,"September 24, 2010",1 hrs. 40 min.,LGF,107,"$1,044,143",2010
"$317,000","$1,108,100",,4/29,Shorts International,Unknown,2010 Oscar Shorts,2/19,196,Unrated,"February 19, 2010",,Shrts.,95,"$1,018,169",2010
"$527,100","$1,098,600",,12/16,UTV Communications,Foreign,Guzaarish,11/19,197,Unrated,"November 19, 2010",2 hrs. 15 min.,UTV,108,"$1,017,335",2010
,"$998,300",,9/1,CanZion Films,Drama,The Salvation Poem (Poema de Salvacion),8/27,198,PG-13,"August 27, 2010",1 hrs. 18 min.,CZ,30,"$914,818",2010
"$76,100","$994,100",,7/7,National Geographic Entertainment,Documentary,The Wildest Dream,8/6,199,PG,"August 6, 2010",1 hrs. 34 min.,NGE,21,"$898,137",2010
"$205,300","$971,800",$9 million,9/30,Roadside Attractions,Drama,Princess Kaiulani,5/14,200,PG,"May 14, 2010",1 hrs. 37 min.,RAtt.,47,"$883,887",2010
"$412,000","$951,400",,8/5,UTV Communications,Foreign,I Hate Luv Storys,6/30,201,Unrated,"June 30, 2010",2 hrs. 15 min.,UTV,85,"$847,993",2010
"$559,000","$923,100",,10/28,Eros,Foreign,Anjaana Anjaani,10/1,202,Unrated,"October 1, 2010",2 hrs. 35 min.,Eros,91,"$854,757",2010
"$55,800","$905,000",,2/24,Five & Two Pictures,Drama,What If...,8/20,203,PG,"August 20, 2010",1 hrs. 40 min.,5&2,82,"$814,906",2010
"$58,500","$892,200",,12/9,Weinstein Company,Documentary,The Tillman Story,8/20,204,R,"August 20, 2010",1 hrs. 34 min.,Wein.,28,"$802,535",2010
"$392,700","$850,400",,9/9,UTV Communications,Foreign,Peepli Live,8/13,205,Unrated,"August 13, 2010",1 hrs. 44 min.,UTV,70,"$757,951",2010
"$365,300","$846,300",$20 million,8/26,Paramount Vantage,Crime Comedy,Middle Men,8/6,206,R,"August 6, 2010",1 hrs. 45 min.,ParV,252,"$754,301",2010
"$25,100","$776,700",,6/17,Music Box Films,Historical Drama,North Face,1/29,207,Unrated,"January 29, 2010",2 hrs. 6 min.,MBox,36,"$711,421",2010
"$529,900","$771,100",,7/8,Reliance Big Pictures,Drama / Thriller,Raavan,6/18,208,Unrated,"June 18, 2010",2 hrs. 18 min.,Relbig.,120,"$708,726",2010
"$14,200","$743,900",,9/16,Zeitgeist,Foreign,Mid-August Lunch,3/17,209,Unrated,"March 17, 2010",1 hrs. 15 min.,Zeit.,23,"$675,299",2010
"$43,300","$743,100",$8 million,7/29,GKIDS,Animation,The Secret of Kells,3/5,210,Unrated,"March 5, 2010",1 hrs. 15 min.,GK,37,"$676,775",2010
"$24,400","$735,400",,11/18,Weinstein Company,Foreign,The Concert,7/30,211,PG-13,"July 30, 2010",1 hrs. 59 min.,Wein.,21,"$657,986",2010
"$86,900","$727,000",,1/6,Warner Bros.,IMAX,The Polar Express (IMAX re-issue 2010),12/3,212,G,"December 3, 2010",1 hrs. 40 min.,WB,17,"$672,796Domestic Lifetime Gross: $186,493,472",2010
"$333,100","$715,900",,9/30,UTV Communications,Foreign,We Are Family,9/3,213,Unrated,"September 3, 2010",1 hrs. 55 min.,UTV,78,"$638,144",2010
"$338,700","$708,000",$2 million,10/7,Sony / Columbia,Comedy,The Virginity Hit,9/24,214,R,"September 24, 2010",1 hrs. 26 min.,Sony,700,"$636,706",2010
"$36,500","$690,100",$70 million,10/21,Newmarket,Historical Drama,Agora,5/28,215,R,"May 28, 2010",2 hrs. 7 min.,NM,17,"$619,423",2010
"$38,900","$679,500","$1,000,000",9/16,Kino,Drama,Ajami,2/3,216,Unrated,"February 3, 2010",2 hrs. 0 min.,Kino,23,"$622,403",2010
"$19,700","$679,400",$13 million,6/17,IFC,Historical Drama,Vincere,3/19,217,Unrated,"March 19, 2010",2 hrs. 8 min.,IFC,36,"$619,162",2010
"$57,400","$670,300",,2/10,Oscilloscope Pictures,Drama,Howl,9/24,218,R,"September 24, 2010",1 hrs. 30 min.,Osci.,29,"$617,334",2010
,"$639,600",,12/31,Warner Bros.,Documentary,Elvis On Tour 75th Anniversary,7/29,219,G,"July 29, 2010",1 hrs. 33 min.,WB,,"$587,818",2010
"$40,100","$634,300",,4/7,Magnolia,Thriller,All Good Things,12/3,220,R,"December 3, 2010",1 hrs. 41 min.,Magn.,35,"$582,024",2010
"$171,500","$616,500",,3/3,Music Box Films,Crime Thriller,Mesrine: Killer Instinct,8/27,221,R,"August 27, 2010",1 hrs. 53 min.,MBox,34,"$551,697",2010
"$30,200","$612,900",$12 million,9/30,Magnolia,Drama,Ondine,6/4,222,PG-13,"June 4, 2010",1 hrs. 42 min.,Magn.,39,"$550,472",2010
"$346,900","$608,000",,8/8,Eros,Foreign,Khatta Meetha,7/23,223,Unrated,"July 23, 2010",2 hrs. 35 min.,Eros,83,"$541,904",2010
"$20,100","$605,900",,3/17,Sony Classics,Comedy,Tamara Drewe,10/8,224,R,"October 8, 2010",1 hrs. 47 min.,SPC,59,"$560,391",2010
"$39,000","$604,100",,6/17,Magnolia,Crime Drama,Mother (2010),3/12,225,R,"March 12, 2010",2 hrs. 8 min.,Magn.,38,"$551,509",2010
"$385,000","$596,600",,7/29,Rocky Mountain Pictures,Family,Standing Ovation,7/16,226,PG,"July 16, 2010",1 hrs. 46 min.,RM,625,"$531,806",2010
"$42,500","$595,600",,5/27,IFC,Documentary,The Art of the Steal,2/26,227,Unrated,"February 26, 2010",1 hrs. 41 min.,IFC,34,"$544,890",2010
"$32,400","$592,500",,12/16,Overture Films,Comedy,Jack Goes Boating,9/17,228,R,"September 17, 2010",1 hrs. 29 min.,Over.,90,"$541,992",2010
"$21,300","$589,400",,1/13,Lorber Films,Romance,Mademoiselle Chambon,5/28,229,Unrated,"May 28, 2010",1 hrs. 41 min.,Lorb.,16,"$531,685",2010
"$21,900","$583,500",,12/23,Kino,Sci-Fi,Metropolis (2010 re-issue),5/7,230,Unrated,"May 7, 2010",2 hrs. 0 min.,Kino,9,"$529,603Domestic Lifetime Gross: $1,236,166",2010
"$364,000","$573,600",,2/11,Eros,Historical Drama,Veer (2010),1/22,231,Unrated,"January 22, 2010",,Eros,92,"$527,193",2010
"$38,600","$570,400",,11/18,CJ Entertainment,Foreign,The Man From Nowhere,10/1,232,R,"October 1, 2010",,CJ,19,"$528,175",2010
"$207,400","$560,400",,4/15,8X Entertainment,Drama,Preacher's Kid,1/29,233,PG-13,"January 29, 2010",1 hrs. 41 min.,8X,109,"$515,065",2010
"$59,000","$555,700",,12/16,IFC,Foreign,Heartbreaker,9/10,234,Unrated,"September 10, 2010",1 hrs. 45 min.,IFC,43,"$504,030",2010
"$26,800","$544,000",$8.3 million,8/15,Screen Media,Drama / Thriller,The City of Your Final Destination,4/16,235,PG-13,"April 16, 2010",1 hrs. 54 min.,Scre.,26,"$493,296",2010
"$21,200","$507,900",,10/28,Magnolia,Comedy,The Extra Man,7/30,236,R,"July 30, 2010",1 hrs. 48 min.,Magn.,33,"$453,377",2010
"$1,200","$495,700",,8/5,First Run,Documentary,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,1/29,237,Unrated,"January 29, 2010",1 hrs. 34 min.,FRun,12,"$453,993",2010
"$12,300","$472,600",,3/24,Zeitgeist,Foreign,Vision,10/13,238,Unrated,"October 13, 2010",1 hrs. 51 min.,Zeit.,17,"$435,274",2010
"$269,400","$468,200",,11/4,Freestyle Releasing,Documentary,I Want Your Money,10/15,239,PG,"October 15, 2010",1 hrs. 32 min.,Free,537,"$433,588",2010
"$197,100","$464,000",,2/10,China Lion,Comedy,If You Are the One 2 (Fei Cheng Wu Rao II),12/24,240,Unrated,"December 24, 2010",,CL,21,"$426,894",2010
"$210,300","$461,800",,12/16,Reliance Big Pictures,Foreign,Break Ke Baad,11/24,241,Unrated,"November 24, 2010",1 hrs. 53 min.,Relbig.,85,"$427,628",2010
"$108,400","$457,400",,11/4,Magnolia,Comedy / Drama,I'm Still Here,9/10,242,R,"September 10, 2010",1 hrs. 48 min.,Magn.,120,"$408,983",2010
"$43,000","$452,500",,11/11,Sony Classics,Foreign,Wild Grass,6/25,243,PG,"June 25, 2010",1 hrs. 44 min.,SPC,23,"$403,952",2010
"$18,800","$446,900",,7/22,Apparition,Drama / Thriller,The Square,4/9,244,R,"April 9, 2010",1 hrs. 45 min.,App.,24,"$406,116",2010
"$22,900","$425,500",,2/24,IFC,Comedy,Tiny Furniture,11/12,245,Unrated,"November 12, 2010",1 hrs. 39 min.,IFC,21,"$391,674",2010
"$19,200","$411,000",,12/23,Sony Classics,Foreign,Lebanon,8/6,246,R,"August 6, 2010",1 hrs. 34 min.,SPC,23,"$368,088",2010
"$68,200","$410,400",,8/12,Paramount,Musical,Grease (Sing-a-Long re-issue),7/8,247,PG-13,"July 8, 2010",1 hrs. 50 min.,Par.,33,"$365,802Domestic Lifetime Gross: $188,755,690",2010
"$28,100","$408,200",$3 million,5/13,IFC,Drama,Fish Tank,1/15,248,Unrated,"January 15, 2010",2 hrs. 3 min.,IFC,15,"$374,675",2010
"$35,600","$401,800",,12/16,Rialto,Crime Drama,Breathless (2010 re-issue),5/28,249,Unrated,"May 28, 2010",1 hrs. 30 min.,Rialto,12,"$363,031",2010
"$87,500","$385,000",,10/31,Blue Collar Releasing,Drama,Like Dandelion Dust,9/24,250,PG-13,"September 24, 2010",1 hrs. 40 min.,BCR,60,"$352,810",2010
"$57,700","$371,900",,5/27,Newmarket,Historical Drama,Creation,1/22,251,PG-13,"January 22, 2010",1 hrs. 48 min.,NM,12,"$341,323",2010
"$17,000","$367,100",,7/21,First Run,Documentary,Kings of Pastry,9/15,252,Unrated,"September 15, 2010",1 hrs. 24 min.,FRun,10,"$336,386",2010
"$49,000","$366,300",$16 million,12/26,IFC,Drama,Enter the Void,9/24,253,Unrated,"September 24, 2010",2 hrs. 30 min.,IFC,13,"$336,467",2010
"$38,200","$354,100",,11/18,Oscilloscope Pictures,Documentary,A Film Unfinished,8/18,254,Unrated,"August 18, 2010",1 hrs. 28 min.,Osci.,16,"$320,486",2010
"$40,600","$347,900",$15.5 million,5/20,Samuel Goldwyn,Drama,The Yellow Handkerchief,2/26,255,PG-13,"February 26, 2010",1 hrs. 42 min.,Gold.,29,"$318,623",2010
"$97,900","$343,200",,12/16,Vitagraph,Comedy,Today's Special,11/19,256,R,"November 19, 2010",1 hrs. 39 min.,Vita.,55,"$317,831",2010
"$43,600","$334,000",,8/26,First Independent Pictures,Crime Drama,Holy Rollers,5/21,257,R,"May 21, 2010",1 hrs. 29 min.,FInd.,20,"$303,064",2010
"$44,800","$330,500",,2/24,Drafthouse,Comedy,Four Lions,11/5,258,R,"November 5, 2010",1 hrs. 37 min.,Drft.,18,"$304,616",2010
"$37,400","$329,600",,2/3,IFC,Foreign,White Material,11/19,259,Unrated,"November 19, 2010",1 hrs. 40 min.,IFC,21,"$304,020",2010
"$22,900","$316,000",,12/23,Zeitgeist,Documentary,Last Train Home,9/3,260,Unrated,"September 3, 2010",1 hrs. 25 min.,Zeit.,14,"$288,328",2010
"$34,200","$315,800",$4.5 million,9/23,IFC,Comedy / Drama,Life During Wartime,7/23,261,R,"July 23, 2010",1 hrs. 38 min.,IFC,20,"$281,447",2010
"$195,500","$311,600",,3/18,Eros,Comedy Thriller,Karthik Calling Karthik,2/26,262,Unrated,"February 26, 2010",2 hrs. 35 min.,Eros,70,"$286,409",2010
"$23,500","$308,400",,11/11,IFC,Foreign,Soul Kitchen,8/20,263,Unrated,"August 20, 2010",1 hrs. 39 min.,IFC,23,"$276,901",2010
"$261,500","$308,300",,12/16,Eros,Foreign,No Problem,12/10,264,Unrated,"December 10, 2010",2 hrs. 23 min.,Eros,84,"$285,468",2010
"$83,500","$307,200",,2/17,Music Box Films,Crime Thriller,Mesrine: Public Enemy No. 1,9/3,265,R,"September 3, 2010",2 hrs. 13 min.,MBox,31,"$275,387",2010
"$46,300","$305,100",,10/7,Magnolia,Documentary,Countdown to Zero,7/23,266,PG,"July 23, 2010",1 hrs. 30 min.,Magn.,28,"$272,040",2010
"$45,800","$301,300",$20 million,2/24,Miramax,Romance,The Tempest,12/10,267,PG-13,"December 10, 2010",1 hrs. 50 min.,Mira.,21,"$277,943",2010
"$19,600","$286,400",,12/19,Arthouse Films,Documentary,Jean-Michel Basquiat: The Radiant Child,7/21,268,Unrated,"July 21, 2010",1 hrs. 28 min.,Arth.,7,"$256,242",2010
"$13,000","$270,600",,8/18,New Yorker,Animation,My Dog Tulip,9/1,269,Unrated,"September 1, 2010",1 hrs. 22 min.,NYer,5,"$246,574",2010
"$73,400","$270,300",,7/22,Abramorama,Documentary,When You're Strange,4/9,270,R,"April 9, 2010",1 hrs. 30 min.,Abr.,8,"$246,078",2010
"$143,000","$267,900",,4/1,Anchor Bay Films,Horror,Frozen (2010),2/5,271,R,"February 5, 2010",1 hrs. 34 min.,Anch.,106,"$246,176",2010
,"$263,800",,12/31,Warner Bros.,Horror,The Exorcist Extended Director's Cut,9/30,272,R,"September 30, 2010",2 hrs. 12 min.,WB,,"$235,134Domestic Lifetime Gross: $232,906,145",2010
"$22,100","$256,300","$500,000",12/26,Magnolia,Sci-Fi,Monsters,10/29,273,R,"October 29, 2010",1 hrs. 32 min.,Magn.,25,"$237,301",2010
"$10,000","$256,100",,1/27,Oscilloscope Pictures,Fantasy,Rare Exports: A Christmas Tale,12/3,274,R,"December 3, 2010",1 hrs. 40 min.,Osci.,21,"$236,347",2010
"$84,100","$245,900",,5/6,Screen Media,Thriller,Formosa Betrayed,2/26,275,R,"February 26, 2010",1 hrs. 26 min.,Scre.,16,"$225,341",2010
"$246,300","$244,200",,4/15,Parallel Media,Horror,The Black Waters of Echo's Pond,4/9,276,R,"April 9, 2010",1 hrs. 40 min.,PM,404,"$224,409",2010
"$12,200","$243,300",$13 million,8/19,IFC,Crime Drama,The Killer Inside Me,6/18,277,R,"June 18, 2010",1 hrs. 49 min.,IFC,17,"$217,277",2010
"$59,000","$236,300",,9/30,7-57 Releasing,Foreign,La Soga,8/13,278,R,"August 13, 2010",1 hrs. 42 min.,7-57,20,"$210,625",2010
"$10,700","$227,600",,12/30,Cinema Guild,Documentary,Sweetgrass,1/6,279,Unrated,"January 6, 2010",1 hrs. 45 min.,CGld,9,"$207,473",2010
"$20,800","$227,100",$9 million,10/21,Strand,Foreign,The Girl on the Train,1/22,280,Unrated,"January 22, 2010",1 hrs. 45 min.,Strand,10,"$208,023",2010
"$142,400","$224,800",,9/23,Samuel Goldwyn,Sports Drama,Legendary,9/10,281,PG-13,"September 10, 2010",1 hrs. 47 min.,Gold.,177,"$200,393",2010
"$23,700","$222,800",,8/12,Cinema Libre Studio,Documentary,South of the Border,6/25,282,Unrated,"June 25, 2010",1 hrs. 18 min.,CLS,12,"$198,600",2010
"$30,700","$212,100",,12/23,Sony Classics,Drama,"A Woman, A Gun and A Noodle Shop",9/3,283,R,"September 3, 2010",1 hrs. 35 min.,SPC,23,"$190,946",2010
"$211,800","$211,800",,9/2,Flashlight,Documentary,Nick Saban: Gamechanger,8/27,284,Unrated,"August 27, 2010",1 hrs. 30 min.,FLF,26,"$188,786",2010
"$71,200","$211,100",$90 million,12/16,Freestyle Releasing,Fantasy,The Nutcracker in 3D,11/24,285,PG,"November 24, 2010",1 hrs. 48 min.,Free,115,"$195,459",2010
"$123,700","$206,300",$5 million,8/19,Hannover House,Thriller,Twelve,8/6,286,R,"August 6, 2010",1 hrs. 38 min.,Hann.,231,"$183,920",2010
"$18,300","$205,000",,1/27,Magnolia,Documentary,Client 9: The Rise and Fall of Eliot Spitzer,11/5,287,R,"November 5, 2010",1 hrs. 57 min.,Magn.,17,"$189,416",2010
"$10,600","$204,500",,3/24,Arthouse Films,Documentary,Waste Land,10/29,288,Unrated,"October 29, 2010",1 hrs. 39 min.,Arth.,8,"$187,716",2010
"$18,500","$202,700",,10/21,Kino,Documentary,Winnebago Man,7/9,289,Unrated,"July 9, 2010",1 hrs. 27 min.,Kino,12,"$181,039",2010
"$13,600","$199,200",,7/1,IFC,Horror,Human Centipede,4/30,290,R,"April 30, 2010",1 hrs. 30 min.,IFC,19,"$181,467",2010
"$86,600","$198,200",,8/12,JS Media & Entertainment,War,71 Into the Fire,7/30,291,Unrated,"July 30, 2010",2 hrs. 0 min.,JS,20,"$176,638",2010
"$31,000","$194,300",,7/8,Magnolia,Documentary,Casino Jack and the United States of Money,5/7,292,R,"May 7, 2010",2 hrs. 2 min.,Magn.,21,"$176,865",2010
"$13,700","$190,200",,12/23,IFC,Foreign,Leaving,10/1,293,Unrated,"October 1, 2010",1 hrs. 23 min.,IFC,13,"$176,113",2010
"$45,200","$187,000",,11/11,Anchor Bay Films,Thriller,The Disappearance of Alice Creed,8/6,294,R,"August 6, 2010",1 hrs. 40 min.,Anch.,12,"$166,980",2010
"$12,700","$186,700",,6/10,Oscilloscope Pictures,Drama,Terribly Happy,2/5,295,Unrated,"February 5, 2010",1 hrs. 39 min.,Osci.,9,"$170,943",2010
"$19,100","$184,400",,2/3,Lorber Films,Documentary,Genius Within: The Inner Life of Glenn Gould,9/10,296,Unrated,"September 10, 2010",1 hrs. 46 min.,Lorb.,9,"$167,508",2010
"$55,300","$184,200",,11/11,Variance Films,Foreign,De Mai Tinh (Fool for Love),9/10,297,PG-13,"September 10, 2010",1 hrs. 40 min.,Vari.,8,"$165,987",2010
"$128,300","$183,500",,1/28,UTV Communications,Foreign,Chance Pe Dance,1/15,298,Unrated,"January 15, 2010",,UTV,68,"$168,643",2010
"$45,500","$171,600",,12/9,Samuel Goldwyn,Drama,Welcome to the Rileys,10/29,299,R,"October 29, 2010",1 hrs. 50 min.,Gold.,11,"$158,898",2010
"$8,800","$166,500",,4/28,International Film Circuit,Unknown,The Cremaster Cycle (re-issue),4/9,300,Unrated,"April 9, 2010",6 hrs. 38 min.,ICir,2,"$151,239Domestic Lifetime Gross: $665,861",2010
"$13,100","$166,000",,6/9,Janus Films,Foreign / Horror,House (re-release),1/15,301,Unrated,"January 15, 2010",,Jan.,7,"$150,284",2010
"$15,800","$165,400",$9 million,4/29,IFC,Crime Thriller,Red Riding Trilogy,2/5,302,Unrated,"February 5, 2010",5 hrs. 7 min.,IFC,9,"$151,644",2010
"$16,300","$165,200",,7/15,Indican,War,Only the Brave,5/28,303,R,"May 28, 2010",1 hrs. 39 min.,Indic.,5,"$150,000",2010
"$21,600","$157,400",$18 million,1/20,IFC,Action Thriller,Carlos,10/15,304,Unrated,"October 15, 2010",2 hrs. 20 min.,IFC,7,"$145,526",2010
"$11,400","$156,700",,7/1,IFC,Drama,Father of My Children,5/21,305,Unrated,"May 21, 2010",2 hrs. 0 min.,IFC,7,"$144,022",2010
"$48,500","$154,700",$25 million,7/29,eOne Entertainment,Drama,Love Ranch,6/30,306,R,"June 30, 2010",1 hrs. 57 min.,E1,11,"$137,885",2010
"$1,100","$152,400",,4/8,Indican,Action Thriller,The Weathered Underground,1/26,307,Unrated,"January 26, 2010",5 hrs. 10 min.,Indic.,22,"$140,091",2010
