adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,theaters,total_gross,year
"$309,200","$6,477,400",,3/14,Fox Searchlight,Drama,Hitchcock,11/23,147,PG-13,"November 23, 2012",1 hrs. 38 min.,FoxS,561,"$6,008,677",2012
"$121,900","$6,458,200",,3/14,Fox Searchlight,Drama,The Sessions,10/19,148,R,"October 19, 2012",1 hrs. 38 min.,FoxS,516,"$6,002,451",2012
"$2,437,300","$6,451,400",$20 million,1/13,Fox,Sports Drama,Chasing Mavericks,10/26,149,PG,"October 26, 2012",1 hrs. 51 min.,Fox,"2,030","$6,002,756",2012
"$2,498,100","$6,414,100",,5/17,Lionsgate,Comedy,Casa De Mi Padre,3/16,150,R,"March 16, 2012",1 hrs. 24 min.,LGF,475,"$5,909,483",2012
"$2,008,700","$6,064,700",,8/16,Arc Entertainment,Foreign,For Greater Glory,6/1,151,R,"June 1, 2012",2 hrs. 23 min.,ArcEnt,757,"$5,672,846",2012
"$2,894,500","$5,706,400",,11/22,Fox,Drama,Won't Back Down,9/28,152,PG,"September 28, 2012",2 hrs. 1 min.,Fox,"2,517","$5,310,554",2012
"$1,853,600","$5,551,700",,6/14,Samuel Goldwyn,Drama,October Baby (2012),3/23,153,PG-13,"March 23, 2012",1 hrs. 47 min.,Gold.,390,"$5,157,886Domestic Lifetime Gross: $5,357,328",2012
"$3,159,200","$5,486,100",$17 million,10/11,Warner Bros.,Thriller,The Apparition,8/24,154,PG-13,"August 24, 2012",1 hrs. 22 min.,WB,810,"$4,936,819",2012
"$934,600","$4,602,300",,5/17,Paramount Vantage,Comedy,"Jeff, Who Lives at Home",3/16,155,R,"March 16, 2012",1 hrs. 23 min.,ParV,513,"$4,269,426",2012
"$1,346,500","$4,548,200",,5/31,Magnolia,Sports Comedy,Goon,2/24,156,R,"February 24, 2012",1 hrs. 31 min.,Magn.,242,"$4,168,528",2012
"$104,100","$4,397,100",,10/18,FilmDistrict,Sci-Fi Comedy,Safety Not Guaranteed,6/8,157,R,"June 8, 2012",1 hrs. 25 min.,FD,182,"$4,010,957",2012
"$233,500","$4,381,600",,7/12,Sony Classics,Foreign / Action,The Raid: Redemption,3/23,158,R,"March 23, 2012",1 hrs. 41 min.,SPC,881,"$4,105,187",2012
"$2,036,400","$4,182,600",,10/4,Lionsgate/Summit,Action Thriller,The Cold Light of Day,9/7,159,PG-13,"September 7, 2012",1 hrs. 33 min.,LG/S,"1,511","$3,763,583",2012
"$570,400","$4,115,600",,6/21,Weinstein Company,Documentary,Bully (PG-13),4/13,160,PG-13,"April 13, 2012",1 hrs. 38 min.,Wein.,263,"$3,863,446Domestic Lifetime Gross: $4,142,648",2012
"$30,500","$4,021,500",,8/22,Sony Classics,Documentary,Searching for Sugar Man,7/27,161,PG-13,"July 27, 2012",1 hrs. 25 min.,SPC,157,"$3,696,196",2012
"$1,316,100","$3,755,100",,10/11,Arc Entertainment,Sports Comedy,Nitro Circus the Movie 3D,8/8,162,PG-13,"August 8, 2012",1 hrs. 28 min.,ArcEnt,800,"$3,377,618",2012
"$1,763,300","$3,691,400",,10/11,Rocky Mountain Pictures,Drama,Last Ounce of Courage,9/14,163,PG,"September 14, 2012",1 hrs. 41 min.,RM,"1,407","$3,329,674",2012
"$39,500","$3,683,800",,1/21,Samuel Goldwyn,Sci-Fi Comedy,Robot & Frank,8/17,164,PG-13,"August 17, 2012",1 hrs. 30 min.,Gold.,209,"$3,325,038",2012
"$1,882,100","$3,584,700",,11/29,Atlas Distribution,Drama,Atlas Shrugged: Part II,10/12,165,PG-13,"October 12, 2012",1 hrs. 52 min.,ADC,"1,012","$3,336,053",2012
"$1,860,900","$3,473,800",,10/4,Paramount,Period Adventure,Raiders of the Lost Ark (IMAX),9/7,166,PG,"September 7, 2012",1 hrs. 55 min.,Par.,322,"$3,125,613Domestic Lifetime Gross: $248,159,971",2012
"$119,800","$3,438,700",,12/13,Sony Classics,Comedy / Drama,Celeste and Jesse Forever,8/3,167,R,"August 3, 2012",1 hrs. 31 min.,SPC,586,"$3,094,813",2012
"$760,200","$3,289,900",,5/17,Roadside Attractions,Drama,Albert Nobbs,1/27,168,R,"January 27, 2012",1 hrs. 54 min.,RAtt.,245,"$3,014,696",2012
"$1,379,300","$3,274,700",,11/25,Yash Raj,Foreign,Jab Tak Hai Jaan,11/13,169,Unrated,"November 13, 2012",2 hrs. 10 min.,Yash,164,"$3,047,539",2012
"$1,180,400","$3,093,800",,10/28,UTV Communications,Foreign,Barfi!,9/14,170,Unrated,"September 14, 2012",2 hrs. 30 min.,UTV,132,"$2,804,874",2012
"$1,760,800","$3,086,600",,1/10,Reliance Big Pictures,Foreign,Talaash,11/30,171,Unrated,"November 30, 2012",2 hrs. 19 min.,Relbig.,172,"$2,871,956",2012
"$84,700","$2,918,400",,4/25,Oscilloscope Pictures,Documentary,Samsara,8/24,172,PG-13,"August 24, 2012",1 hrs. 39 min.,Osci.,70,"$2,672,413",2012
"$156,600","$2,822,200",,10/25,Fox Searchlight,Romantic Comedy,Ruby Sparks,7/25,173,R,"July 25, 2012",1 hrs. 44 min.,FoxS,261,"$2,540,106",2012
"$1,474,400","$2,779,700",,6/21,Lionsgate,Comedy / Drama,Girl in Progress,5/11,174,PG-13,"May 11, 2012",1 hrs. 30 min.,LGF,322,"$2,609,412",2012
"$45,900","$2,735,700",,8/23,Magnolia,Foreign,Jiro Dreams of Sushi,3/9,175,PG,"March 9, 2012",1 hrs. 21 min.,Magn.,80,"$2,552,478",2012
"$1,095,200","$2,716,900",,1/24,Eros,Foreign,Dabangg 2,12/21,176,Unrated,"December 21, 2012",2 hrs. 5 min.,Eros,166,"$2,519,190",2012
"$57,100","$2,664,800",,11/22,Magnolia,Documentary,The Queen of Versailles,7/20,177,PG,"July 20, 2012",1 hrs. 40 min.,Magn.,89,"$2,401,999",2012
"$1,266,700","$2,501,000",,8/26,Yash Raj,Foreign,Ek Tha Tiger,8/15,178,Unrated,"August 15, 2012",2 hrs. 13 min.,Yash,120,"$2,347,774",2012
"$76,500","$2,499,300",,11/22,IFC,Comedy,Sleepwalk with Me,8/24,179,PG-13,"August 24, 2012",1 hrs. 21 min.,IFC,135,"$2,266,067",2012
"$29,200","$2,239,300",,4/4,Sony Classics,Foreign,Rust and Bone,11/23,180,R,"November 23, 2012",2 hrs. 0 min.,SPC,168,"$2,062,027",2012
"$42,100","$2,207,600",,10/14,LD Entertainment,Comedy / Drama,Killer Joe,7/27,181,NC-17,"July 27, 2012",1 hrs. 43 min.,LD,75,"$1,987,762",2012
"$1,245,600","$2,169,900",,2/23,Eros,Foreign,Agneepath,1/26,182,Unrated,"January 26, 2012",2 hrs. 48 min.,Eros,132,"$1,986,748",2012
"$119,500","$2,149,300",,10/11,Music Box Films,Foreign,Monsieur Lazhar (U.S.-only),4/13,183,PG-13,"April 13, 2012",1 hrs. 34 min.,MBox,86,"$2,009,517",2012
"$51,900","$2,148,900",,7/12,Sony Classics,Foreign,Footnote,3/9,184,PG,"March 9, 2012",1 hrs. 43 min.,SPC,101,"$2,007,758",2012
"$801,000","$2,000,900",,11/25,Eros,Foreign,English Vinglish,10/5,185,Unrated,"October 5, 2012",2 hrs. 14 min.,Eros,88,"$1,862,086",2012
"$274,200","$1,953,900",,7/19,Branded/Peck Ent.,Sports Drama,Crooked Arrows,5/18,186,PG-13,"May 18, 2012",1 hrs. 40 min.,BPE,327,"$1,832,541",2012
"$38,000","$1,937,100",,9/27,Sony Classics,Period Comedy,Hysteria,5/18,187,R,"May 18, 2012",1 hrs. 40 min.,SPC,218,"$1,804,139",2012
"$902,400","$1,908,700",,5/17,Eros,Foreign,Housefull 2,4/6,188,Unrated,"April 6, 2012",2 hrs. 25 min.,Eros,121,"$1,791,780",2012
"$450,300","$1,859,300",,3/29,Shorts International,Unknown,2012 Oscar Nominated Short Films,2/10,189,Unrated,"February 10, 2012",,Shrts.,146,"$1,702,415",2012
"$116,300","$1,798,000",,8/26,IFC,Comedy / Drama,Your Sister's Sister,6/15,190,R,"June 15, 2012",1 hrs. 30 min.,IFC,101,"$1,636,190",2012
"$652,900","$1,788,800",,8/26,Warner Bros.,Musical,Singin' In the Rain (2012 re-release),7/12,191,G,"July 12, 2012",1 hrs. 43 min.,WB,561,"$1,608,925Domestic Lifetime Gross: $1,826,108",2012
"$80,200","$1,757,700",,10/18,Cohen Media Group,Foreign,Farewell My Queen,7/13,192,R,"July 13, 2012",1 hrs. 40 min.,Cohen,64,"$1,597,998",2012
"$80,900","$1,684,200",,3/14,Entertainment One,Drama,A Late Quartet,11/2,193,R,"November 2, 2012",1 hrs. 45 min.,EOne,100,"$1,562,546",2012
,"$1,682,300",,7/19,Warner Bros.,Action / Adventure,The Dark Knight (2012 re-release),7/19,194,PG-13,"July 19, 2012",2 hrs. 30 min.,WB,,"$1,513,086Domestic Lifetime Gross: $534,858,444",2012
,"$1,677,400",,7/19,Warner Bros.,Action / Adventure,Batman Begins (2012 re-release),7/19,195,PG-13,"July 19, 2012",2 hrs. 20 min.,WB,,"$1,508,658Domestic Lifetime Gross: $206,852,432",2012
"$41,100","$1,672,500",,5/2,Magnolia,Foreign,A Royal Affair,11/9,196,R,"November 9, 2012",2 hrs. 12 min.,Magn.,56,"$1,546,761",2012
"$50,200","$1,571,700",,6/14,IFC,Foreign,Kid With a Bike,3/16,197,PG-13,"March 16, 2012",1 hrs. 27 min.,IFC,86,"$1,470,000",2012
"$279,100","$1,508,300",,8/16,Magnolia,Documentary,Marley,4/20,198,PG-13,"April 20, 2012",2 hrs. 25 min.,Magn.,73,"$1,413,480",2012
,"$1,456,500",,9/9,3D Entertainment,Documentary,Air Racers 3D,4/6,199,Unrated,"April 6, 2012",0 hrs. 40 min.,3D,10,"$1,309,987",2012
,"$1,434,300",,5/2,Submarine Deluxe,Documentary,Chasing Ice,11/9,200,PG-13,"November 9, 2012",1 hrs. 16 min.,SD,53,"$1,328,467",2012
"$160,000","$1,388,000",,10/11,Focus Features,Comedy,"For a Good Time, Call... ",8/31,201,R,"August 31, 2012",1 hrs. 26 min.,Focus,107,"$1,251,749",2012
"$135,100","$1,384,000",,2/10,Cohen Media Group,Foreign,The Other Son,10/26,202,PG-13,"October 26, 2012",1 hrs. 45 min.,Cohen,53,"$1,285,918",2012
"$146,000","$1,378,300",,9/27,Magnolia,Drama,Take This Waltz,6/29,203,R,"June 29, 2012",1 hrs. 56 min.,Magn.,64,"$1,239,692",2012
"$720,400","$1,365,100",,8/9,Eros,Foreign,Cocktail (2012),7/13,204,Unrated,"July 13, 2012",2 hrs. 26 min.,Eros,96,"$1,227,789",2012
"$624,800","$1,352,300",,7/29,FIP,Foreign,Bol Bachchan,7/6,205,PG,"July 6, 2012",1 hrs. 46 min.,FIP,98,"$1,216,258",2012
"$683,400","$1,292,300",,5/31,Codeblack Entertainment,Thriller,Woman Thou Art Loosed!: On the 7th Day,4/13,206,PG-13,"April 13, 2012",1 hrs. 41 min.,Code,106,"$1,213,128",2012
"$45,800","$1,286,800",,8/16,Magnolia,Thriller,Headhunters,4/27,207,R,"April 27, 2012",1 hrs. 40 min.,Magn.,60,"$1,200,010",2012
"$695,800","$1,262,100",,3/22,UTV Communications,Foreign,Ek Main Aur Ekk Tu,2/10,208,Unrated,"February 10, 2012",2 hrs. 20 min.,UTV,111,"$1,155,545",2012
,"$1,253,100",,4/26,Warner Bros.,Romance,Casablanca (2012 re-release),3/21,209,PG,"March 21, 2012",1 hrs. 42 min.,WB,507,"$1,155,330Domestic Lifetime Gross: $4,108,411",2012
"$135,300","$1,206,000",,8/30,Music Box Films,Romance,The Deep Blue Sea,3/23,210,R,"March 23, 2012",1 hrs. 38 min.,MBox,61,"$1,126,525",2012
"$493,500","$1,135,500",$20 million,9/20,Kenn Viselman Presents,Family,Oogieloves In The BIG Balloon Adventure,8/29,211,G,"August 29, 2012",1 hrs. 23 min.,KVP,"2,160","$1,065,907",2012
"$29,900","$1,131,400",,5/17,Sony Classics,Foreign,In Darkness,2/10,212,R,"February 10, 2012",2 hrs. 25 min.,SPC,52,"$1,041,455",2012
"$583,900","$1,105,600",,10/7,Veracity,Drama,Unconditional,9/21,213,PG-13,"September 21, 2012",1 hrs. 37 min.,VMP,312,"$1,005,800",2012
"$70,800","$1,098,300",,2/21,Samuel Goldwyn,Documentary,Diana Vreeland: The Eye Has to Travel,9/21,214,PG-13,"September 21, 2012",1 hrs. 32 min.,Gold.,27,"$1,017,579",2012
"$68,100","$1,094,600",,7/11,Adopt Films,Foreign,Barbara,12/21,215,PG-13,"December 21, 2012",1 hrs. 45 min.,AF,23,"$1,013,902",2012
"$51,200","$1,080,300",,6/28,IFC,Documentary,First Position,5/4,216,Unrated,"May 4, 2012",1 hrs. 30 min.,IFC,58,"$1,014,071",2012
"$62,400","$1,078,500",,8/23,Sony Classics,Comedy,Damsels in Distress,4/6,217,PG-13,"April 6, 2012",1 hrs. 38 min.,SPC,205,"$1,008,455",2012
,"$1,063,900",,-,Callbox LLC,Documentary,Burn,7/24,218,Unrated,"July 24, 2012",1 hrs. 26 min.,CB,14,"$996,103Domestic Lifetime Gross: $1,109,276",2012
"$66,000","$1,058,700",,5/10,Millennium Ent.,Crime Drama,Rampart,2/10,219,R,"February 10, 2012",1 hrs. 47 min.,MNE,106,"$972,512",2012
,"$996,800",,4/18,CJ Entertainment,Foreign,Masquerade (2012),9/21,220,Unrated,"September 21, 2012",2 hrs. 11 min.,CJ,15,"$922,921",2012
"$24,900","$992,800",,12/2,Indomina Media,Documentary,The Imposter,7/13,221,Unrated,"July 13, 2012",1 hrs. 39 min.,IM,31,"$898,317",2012
,"$882,600",,-,Page 124 Productions,Documentary,Bill W.,5/18,222,Unrated,"May 18, 2012",1 hrs. 44 min.,P124,31,"$809,590",2012
"$200,400","$860,000",,5/24,ATO Pictures,Crime Drama,Thin Ice,2/17,223,R,"February 17, 2012",1 hrs. 34 min.,ATO,53,"$790,421",2012
"$78,200","$848,800",,10/4,Entertainment One,Drama,Cosmopolis,8/17,224,R,"August 17, 2012",1 hrs. 48 min.,EOne,65,"$763,556",2012
"$42,600","$847,100",,8/23,Sony Classics,Comedy,Darling Companion,4/20,225,PG-13,"April 20, 2012",1 hrs. 43 min.,SPC,64,"$793,815",2012
"$432,400","$842,900",,7/15,Eros,Foreign,Teri Meri Kahaani,6/22,226,Unrated,"June 22, 2012",2 hrs. 0 min.,Eros,94,"$781,196",2012
"$367,000","$829,300",,12/13,Eros,Foreign,Son of Sardaar,11/13,227,Unrated,"November 13, 2012",2 hrs. 25 min.,Eros,109,"$771,789",2012
"$406,700","$828,300",,7/5,UTV Communications,Foreign,Rowdy Rathore,6/1,228,Unrated,"June 1, 2012",2 hrs. 10 min.,UTV,120,"$777,373",2012
"$66,800","$822,300",,5/31,Weinstein Company,Period Drama,Coriolanus,1/20,229,R,"January 20, 2012",2 hrs. 2 min.,Wein.,21,"$757,195",2012
,"$805,300",,11/7,National Geographic Entertainment,Documentary,Meerkats,5/26,230,Unrated,"May 26, 2012",,NGE,8,"$777,595",2012
"$42,500","$784,900",,5/2,IFC,Drama,On the Road,12/21,231,R,"December 21, 2012",2 hrs. 4 min.,IFC,107,"$744,296",2012
"$466,400","$762,600",,4/15,Eros,Foreign / Action,Agent Vinod,3/23,232,Unrated,"March 23, 2012",2 hrs. 37 min.,Eros,122,"$698,210",2012
"$110,400","$745,000",,11/22,Millennium Ent.,Thriller,The Paperboy,10/5,233,R,"October 5, 2012",1 hrs. 47 min.,MNE,76,"$693,286",2012
"$147,200","$737,000",,12/20,Well Go USA,Foreign / Action,The Thieves,10/12,234,Unrated,"October 12, 2012",2 hrs. 15 min.,WGUSA,22,"$685,839",2012
"$350,800","$720,000",,11/11,Eros,Foreign,Student of the Year,10/19,235,Unrated,"October 19, 2012",,Eros,106,"$670,086",2012
"$79,000","$719,500",,1/3,Warner Bros.,Animation,The Polar Express (2012 re-issue),11/21,236,G,"November 21, 2012",1 hrs. 40 min.,WB,17,"$669,289Domestic Lifetime Gross: $186,493,472",2012
"$26,600","$702,600",,11/15,Magnolia,Comedy,2 Days in New York,8/10,237,R,"August 10, 2012",1 hrs. 31 min.,Magn.,42,"$633,210",2012
"$20,300","$691,200",,1/27,Indomina Media,Foreign,Holy Motors,10/17,238,Unrated,"October 17, 2012",1 hrs. 55 min.,IM,29,"$641,100",2012
"$20,600","$664,800",$20 million,1/24,Paramount Vantage,Drama,Not Fade Away,12/21,239,R,"December 21, 2012",1 hrs. 52 min.,ParV,565,"$610,792",2012
"$433,500","$661,400",,10/11,UTV Communications,Foreign,Heroine,9/21,240,Unrated,"September 21, 2012",2 hrs. 20 min.,UTV,114,"$598,668",2012
,"$652,900",,8/30,Warner Bros.,Family,Thunderstruck,8/24,241,PG,"August 24, 2012",,WB,250,"$587,211",2012
"$112,900","$634,300",,7/12,IFC,Comedy / Drama,"Peace, Love and Misunderstanding",6/8,242,R,"June 8, 2012",1 hrs. 36 min.,IFC,76,"$590,700",2012
"$51,400","$634,200",,5/10,Weinstein Company,Historical Drama,W.E.,2/3,243,R,"February 3, 2012",1 hrs. 58 min.,Wein.,24,"$583,455",2012
"$278,200","$633,900",,6/7,Roadside Attractions,Comedy,Blue Like Jazz,4/13,244,PG-13,"April 13, 2012",1 hrs. 46 min.,RAtt.,136,"$595,018",2012
"$36,200","$609,500",,6/7,Weinstein Company,Documentary,Undefeated (2012),2/17,245,PG-13,"February 17, 2012",1 hrs. 53 min.,Wein.,21,"$562,218",2012
"$45,700","$593,800",,9/27,IFC,Documentary,Ai Weiwei: Never Sorry,7/27,246,R,"July 27, 2012",1 hrs. 30 min.,IFC,37,"$534,100",2012
"$48,000","$587,200",,4/12,Focus Features,Comedy / Drama,Being Flynn,3/2,247,R,"March 2, 2012",1 hrs. 26 min.,Focus,88,"$540,152",2012
"$180,300","$584,800",,5/17,Eros,Foreign,Vicky Donor,4/20,248,Unrated,"April 20, 2012",2 hrs. 22 min.,Eros,50,"$549,001",2012
"$33,400","$583,900",,6/14,IFC,Foreign,We Have a Pope,4/6,249,Unrated,"April 6, 2012",1 hrs. 45 min.,IFC,27,"$548,115",2012
"$16,400","$572,000",,9/13,Sony Classics,Foreign,Where Do We Go Now?,5/11,250,PG-13,"May 11, 2012",1 hrs. 50 min.,SPC,37,"$531,997",2012
,"$567,400",,8/16,Oscilloscope Pictures,Concert,Shut Up and Play the Hits,7/18,251,Unrated,"July 18, 2012",1 hrs. 48 min.,Osci.,161,"$510,334",2012
,"$544,500",,-,Cohen Media Group,Foreign,Delicacy,3/16,252,PG-13,"March 16, 2012",1 hrs. 48 min.,Cohen,,"$498,584",2012
"$21,400","$507,200",,1/10,IFC,Foreign,The Flat,10/19,253,Unrated,"October 19, 2012",1 hrs. 37 min.,IFC,27,"$471,842",2012
"$201,800","$497,400",,10/11,Radius-TWC,Comedy,Bachelorette,9/7,254,R,"September 7, 2012",1 hrs. 31 min.,RTWC,60,"$447,954",2012
"$256,500","$474,100",,-,Eros,Foreign,Ferrari Ki Sawaari,6/15,255,Unrated,"June 15, 2012",2 hrs. 19 min.,Eros,99,"$434,107",2012
"$272,900","$449,600",,4/5,Anchor Bay Films,Action Thriller,Seeking Justice,3/16,256,R,"March 16, 2012",1 hrs. 45 min.,Anch.,231,"$411,746",2012
"$38,500","$434,700",,6/28,Fox Searchlight,Drama,Sound of My Voice,4/27,257,R,"April 27, 2012",1 hrs. 25 min.,FoxS,48,"$408,015",2012
"$11,400","$426,300",,-,Kino Lorber,Foreign,The Well-Digger's Daughter,7/20,258,Unrated,"July 20, 2012",1 hrs. 47 min.,KL,16,"$386,368",2012
"$19,400","$425,000",,2/28,Loki Films,Documentary,Detropia,9/7,259,Unrated,"September 7, 2012",1 hrs. 33 min.,LF,24,"$390,024",2012
"$246,000","$407,800",,-,Eros,Foreign,Khiladi 786,12/7,260,Unrated,"December 7, 2012",2 hrs. 21 min.,Eros,115,"$379,466",2012
"$29,000","$404,700",,1/10,Sony Classics,Comedy / Drama,Smashed,10/12,261,R,"October 12, 2012",1 hrs. 25 min.,SPC,50,"$376,597",2012
"$194,100","$401,100",,6/21,Weinstein / Dimension,Horror,Piranha 3DD,6/1,262,R,"June 1, 2012",1 hrs. 23 min.,W/Dim.,86,"$376,512",2012
"$213,300","$393,700",,11/1,ATO Pictures,Comedy / Drama,The Oranges,10/5,263,R,"October 5, 2012",1 hrs. 30 min.,ATO,110,"$366,377",2012
"$267,500","$393,000",,10/4,Roadside Attractions,Action,Branded,9/7,264,R,"September 7, 2012",1 hrs. 46 min.,RAtt.,307,"$353,513",2012
"$22,600","$381,300",,4/12,GKIDS,Foreign,Chico & Rita,2/10,265,Unrated,"February 10, 2012",1 hrs. 34 min.,GK,23,"$350,524",2012
,"$378,600",,-,Cohen Media Group,Drama,The Lady,4/13,266,R,"April 13, 2012",2 hrs. 25 min.,Cohen,19,"$355,391",2012
"$44,600","$376,300",,11/22,Variance Films,Drama,Red Hook Summer,8/10,267,R,"August 10, 2012",2 hrs. 1 min.,Vari.,41,"$338,803",2012
,"$368,800",,1/10,CJ Entertainment,Foreign,A Werewolf Boy,11/30,268,Unrated,"November 30, 2012",2 hrs. 5 min.,CJ,20,"$342,922",2012
"$30,500","$355,500",,11/22,IFC,Comedy / Drama,Liberal Arts,9/14,269,PG-13,"September 14, 2012",1 hrs. 37 min.,IFC,31,"$327,345",2012
"$18,300","$354,100",,11/1,Magnolia,Drama / Thriller,Compliance,8/17,270,R,"August 17, 2012",1 hrs. 30 min.,Magn.,21,"$319,285",2012
"$32,800","$351,300",,1/31,IFC,Documentary,The Central Park Five,11/23,271,Unrated,"November 23, 2012",1 hrs. 59 min.,IFC,22,"$325,653",2012
"$20,900","$341,700",,8/23,Zeitgeist,Foreign,The Salt of Life,3/2,272,Unrated,"March 2, 2012",1 hrs. 30 min.,Zeit.,19,"$317,405",2012
"$52,900","$339,400",,4/26,Wrekin Hill,Historical Drama,The Flowers of War,1/20,273,R,"January 20, 2012",2 hrs. 21 min.,WHE,30,"$311,434",2012
"$36,800","$339,400",,9/13,GKIDS,Animation,A Cat in Paris,6/1,274,PG,"June 1, 2012",1 hrs. 10 min.,GK,18,"$309,973",2012
"$90,800","$337,600",,4/12,China Lion,Foreign,Love (2012),2/17,275,Unrated,"February 17, 2012",,CL,15,"$309,200",2012
"$113,600","$336,400",,1/10,China Lion,Foreign,Back to 1942,11/30,276,Unrated,"November 30, 2012",2 hrs. 26 min.,CL,20,"$312,954",2012
"$14,400","$336,200",,4/25,Sony Classics,Documentary,West of Memphis,12/25,277,R,"December 25, 2012",2 hrs. 27 min.,SPC,40,"$310,154",2012
"$203,600","$324,200",,9/27,Millennium Ent.,Action Thriller,Stolen (2012),9/14,278,R,"September 14, 2012",1 hrs. 36 min.,MNE,141,"$304,318",2012
"$160,100","$307,300",,7/5,Indomina Media,Documentary,Something From Nothing: The Art of Rap,6/15,279,R,"June 15, 2012",1 hrs. 53 min.,IM,157,"$288,312",2012
"$127,200","$297,400",,4/12,Weinstein Company,Documentary,Bully (2012),3/30,280,Unrated,"March 30, 2012",1 hrs. 38 min.,Wein.,6,"$279,202Domestic Lifetime Gross: $4,142,648",2012
"$12,600","$279,300",,-,Sony Classics,Foreign,Chicken with Plums,8/17,281,PG-13,"August 17, 2012",1 hrs. 33 min.,SPC,24,"$253,874",2012
"$23,200","$275,600",,-,Paladin/Unison,Comedy / Drama,Boy (2012),3/2,282,Unrated,"March 2, 2012",1 hrs. 27 min.,PalUni,18,"$256,211",2012
"$99,600","$273,200",,5/10,China Lion,Foreign,Love in the Buff,3/30,283,Unrated,"March 30, 2012",1 hrs. 52 min.,CL,14,"$256,451",2012
"$61,800","$270,500",,12/27,Music Box Films,Drama,Keep the Lights On,9/7,284,Unrated,"September 7, 2012",1 hrs. 41 min.,MBox,10,"$246,112",2012
"$33,900","$270,100",,7/12,Fox Searchlight,Comedy,Lola Versus,6/8,285,R,"June 8, 2012",1 hrs. 29 min.,FoxS,52,"$252,603",2012
"$122,000","$266,900",,11/11,Rocky Mountain Pictures,Comedy,My Uncle Rafael,9/21,286,PG-13,"September 21, 2012",1 hrs. 42 min.,RM,14,"$243,616",2012
"$7,900","$264,200",,5/16,International Film Circuit,Documentary,The Waiting Room,9/26,287,Unrated,"September 26, 2012",1 hrs. 21 min.,ICir,8,"$244,951",2012
"$14,800","$261,200",,8/9,Kino Lorber,Foreign,Gerhard Richter Painting,3/14,288,Unrated,"March 14, 2012",1 hrs. 37 min.,KL,9,"$242,646",2012
"$32,400","$256,100",,8/26,IFC,Drama,Trishna,7/13,289,R,"July 13, 2012",1 hrs. 48 min.,IFC,38,"$240,381",2012
"$73,000","$254,500","$200,000",12/13,AFFRM,Drama,Middle of Nowhere (2012),10/12,290,R,"October 12, 2012",1 hrs. 37 min.,AFFRM,25,"$236,806",2012
"$9,600","$253,700",,10/25,Zeitgeist,Foreign,Elena,5/16,291,Unrated,"May 16, 2012",1 hrs. 49 min.,Zeit.,13,"$233,380",2012
"$157,800","$244,900",,5/17,Eros,Foreign,Tezz,4/27,292,Unrated,"April 27, 2012",2 hrs. 3 min.,Eros,97,"$229,931",2012
"$69,100","$240,800",,3/29,China Lion,Foreign,The Viral Factor,1/20,293,Unrated,"January 20, 2012",2 hrs. 2 min.,CL,22,"$220,496",2012
"$12,800","$238,700",,10/18,Sony Classics,Documentary,Neil Young Journeys,6/29,294,PG,"June 29, 2012",1 hrs. 27 min.,SPC,23,"$215,026",2012
"$20,200","$236,100",,3/7,Producers Distribution Agency,Documentary,Brooklyn Castle,10/19,295,PG,"October 19, 2012",1 hrs. 41 min.,PDA,13,"$219,407",2012
"$106,700","$233,100",,-,Cohen Media Group,Horror Thriller,The Awakening (2012),8/17,296,R,"August 17, 2012",1 hrs. 47 min.,Cohen,70,"$209,696",2012
"$143,500","$229,400",,10/25,UTV Communications,Foreign / Action,Thaandavam,9/28,297,Unrated,"September 28, 2012",2 hrs. 40 min.,UTV,45,"$213,476",2012
"$8,700","$228,800",,1/31,Long Shot Factory,Documentary,Somewhere Between,8/24,298,Unrated,"August 24, 2012",1 hrs. 34 min.,Long Shot,6,"$210,975",2012
"$27,400","$228,700",,9/13,Weinstein Company,Foreign,Easy Money (2012),7/11,299,R,"July 11, 2012",2 hrs. 4 min.,Wein.,7,"$205,741",2012
"$28,500","$228,300",,11/1,MPI Media Group,Foreign,Little White Lies,8/24,300,Unrated,"August 24, 2012",2 hrs. 34 min.,MPI,14,"$206,088",2012
"$91,400","$227,900",,11/29,Variance Films,Foreign / Action,Tai Chi Zero,10/19,301,PG-13,"October 19, 2012",1 hrs. 34 min.,Vari.,31,"$212,094",2012
"$17,700","$226,900",,2/14,Abramorama,Documentary,The House I Live In,10/5,302,Unrated,"October 5, 2012",,Abr.,12,"$210,752",2012
"$17,600","$225,200",,6/21,IFC,Foreign / Action,Polisse,5/18,303,Unrated,"May 18, 2012",2 hrs. 7 min.,IFC,21,"$211,440",2012
"$25,200","$223,700",,10/11,Anchor Bay Films,Comedy / Drama,10 Years,9/14,304,PG-13,"September 14, 2012",1 hrs. 40 min.,Anch.,63,"$203,373",2012
"$96,000","$223,200",,2/23,UTV Communications,Foreign / Action,Vettai,1/13,305,Unrated,"January 13, 2012",2 hrs. 30 min.,UTV,34,"$204,373",2012
"$95,500","$222,500",,-,Magnolia,Comedy,Tim & Eric's Billion Dollar Movie,3/2,306,R,"March 2, 2012",1 hrs. 32 min.,Magn.,33,"$201,436",2012
"$43,500","$217,700",,4/4,Music Box Films,Drama,Any Day Now,12/14,307,R,"December 14, 2012",1 hrs. 37 min.,MBox,19,"$201,395",2012
